"","filename_median","cluster_median","date_median","tubename_median","X_median","FSC.A_median","SSC.A_median","FITC.A_median","PerCP.A_median","PE.A_median","PE.CF594.A_median","PE.Cy5.A_median","PE.Cy7.A_median","APC.A_median","Alexa.Fluor.700.A_median","APC.Cy7.A_median","BV421.A_median","BV510.A_median","BV605.A_median","BV650.A_median","BV711.A_median","BV786.A_median","BUV.395.A_median","BUV661.A_median","BUV737.A_median","pred.flexclust_median","event_median","filename_rCV","cluster_rCV","date_rCV","tubename_rCV","X_rCV","FSC.A_rCV","SSC.A_rCV","FITC.A_rCV","PerCP.A_rCV","PE.A_rCV","PE.CF594.A_rCV","PE.Cy5.A_rCV","PE.Cy7.A_rCV","APC.A_rCV","Alexa.Fluor.700.A_rCV","APC.Cy7.A_rCV","BV421.A_rCV","BV510.A_rCV","BV605.A_rCV","BV650.A_rCV","BV711.A_rCV","BV786.A_rCV","BUV.395.A_rCV","BUV661.A_rCV","BUV737.A_rCV","pred.flexclust_rCV","event_rCV"
"1394","Specimen_001_20210315 after FC clean_026.csv","2","15-MAR-2021","20210315 after FC clean",2551.5,119510.64453125,45440.6171875,1395.34997558594,1984.46490478515,1331.52001953125,1015.92999267579,1444.38000488281,995.97998046875,2646.5,1710.75,1773.25,5862.6201171875,2607.95007324218,2653.53002929688,7039.10009765625,5123.8798828125,1722.580078125,14007.5595703125,5415.38012695312,3570.09997558594,2,"after FC clean","Specimen_001_20210315 after FC clean_026.csv","2","15-MAR-2021","20210315 after FC clean",66.2602253576328,7.21065693612219,19.2543411284198,24.6044471803014,30.5375250130922,18.5185195834874,25.6227713843985,24.4972903134042,25.7777867649834,15.3199083695447,18.9976969165571,26.5159720851544,31.0466606706819,23.4626917056642,53.6830011588614,19.6736016282377,18.1714400293852,34.8354013531353,20.1231725844743,33.3175666422182,40.2452089701455,0,"after FC clean"
"1395","Specimen_001_20210315 after FC clean_001.csv","3","15-MAR-2021","20210315 after FC clean",2469,119510.1015625,45377.48828125,61747.62890625,55441.70703125,42761.78125,43462.5,39094.78125,27451.19921875,44757.5,41939.5,44688,71015.359375,91392.203125,89265.421875,112384.8046875,98003.0234375,67519.4609375,116685.8359375,105360.3203125,85863.28125,3,"after FC clean","Specimen_001_20210315 after FC clean_001.csv","3","15-MAR-2021","20210315 after FC clean",70.0585824220332,2.72480501746289,17.3469688895332,18.7360681119271,18.0600369715461,15.3370705660794,15.9932527897613,10.9924530128302,12.1380440318309,12.1505589007429,10.7592975595799,12.0719199785177,15.9257139311632,13.3484524886816,12.8591943093867,6.58204174204767,7.52617487964936,12.1791136282352,21.3073184077947,13.2641610675153,15.1093456057504,0,"after FC clean"
"1396","Specimen_001_20210315 after FC clean_026.csv","3","15-MAR-2021","20210315 after FC clean",2469,119510.1015625,45377.48828125,61747.62890625,55441.70703125,42761.78125,43462.5,39094.78125,27451.19921875,44757.5,41939.5,44688,71015.359375,91392.203125,89265.421875,112384.8046875,98003.0234375,67519.4609375,116685.8359375,105360.3203125,85863.28125,3,"after FC clean","Specimen_001_20210315 after FC clean_026.csv","3","15-MAR-2021","20210315 after FC clean",70.0585824220332,2.72480501746289,17.3469688895332,18.7360681119271,18.0600369715461,15.3370705660794,15.9932527897613,10.9924530128302,12.1380440318309,12.1505589007429,10.7592975595799,12.0719199785177,15.9257139311632,13.3484524886816,12.8591943093867,6.58204174204767,7.52617487964936,12.1791136282352,21.3073184077947,13.2641610675153,15.1093456057504,0,"after FC clean"
"1397","Specimen_001_20210316 after CST_001.csv","1","16-MAR-2021","20210316 after CST",2511.5,24304.5908203125,19395.068359375,215.349990844727,228.624984741211,342.350006103516,188.599990844727,210.330001831055,179.580001831055,641.419982910156,293.279998779297,261.559997558594,915.450012207031,400.350006103516,530.399993896484,301.75,290.700012207031,167.025009155273,1599.88000488281,355.940002441406,261.220001220703,1,"after CST","Specimen_001_20210316 after CST_001.csv","1","16-MAR-2021","20210316 after CST",68.4986502090384,26.1768028081195,24.0613688986458,72.9740948374876,89.7691500639518,36.4670633461473,74.6424940103584,101.921138903586,77.9020329365478,31.3677987089668,66.8183398397238,92.7147983974188,86.1311732643518,61.585215838779,119.309004640215,99.7777224789914,84.7953239818185,109.0867380936,42.4339414767815,149.567942276281,147.267832421323,0,"after CST"
"1398","Specimen_001_20210316 after CST_029.csv","1","16-MAR-2021","20210316 after CST",2511.5,24304.5908203125,19395.068359375,215.349990844727,228.624984741211,342.350006103516,188.599990844727,210.330001831055,179.580001831055,641.419982910156,293.279998779297,261.559997558594,915.450012207031,400.350006103516,530.399993896484,301.75,290.700012207031,167.025009155273,1599.88000488281,355.940002441406,261.220001220703,1,"after CST","Specimen_001_20210316 after CST_029.csv","1","16-MAR-2021","20210316 after CST",68.4986502090384,26.1768028081195,24.0613688986458,72.9740948374876,89.7691500639518,36.4670633461473,74.6424940103584,101.921138903586,77.9020329365478,31.3677987089668,66.8183398397238,92.7147983974188,86.1311732643518,61.585215838779,119.309004640215,99.7777224789914,84.7953239818185,109.0867380936,42.4339414767815,149.567942276281,147.267832421323,0,"after CST"
"1399","Specimen_001_20210316 after CST_001.csv","2","16-MAR-2021","20210316 after CST",2486,118461.69140625,44565.943359375,1351.09997558594,2014.55487060547,1416.34497070312,1069.48498535157,1580.9599609375,1190.84503173828,2687.35986328125,1858.99987792969,1916.19995117187,5148.4501953125,2379.15002441406,2384.67504882812,6824.22534179688,5024.77514648438,1719.55004882812,13686.669921875,5632.51000976562,3794.71997070312,2,"after CST","Specimen_001_20210316 after CST_001.csv","2","16-MAR-2021","20210316 after CST",67.7830812550282,2.67228797429338,13.0208668176631,19.0184222278561,24.6188118543558,14.4461899146218,21.0090794790474,21.1623926225043,20.3028604268249,13.4199635695938,15.3718522782331,23.1243170795879,21.9918044748752,14.1681163239788,36.2525614087104,15.2798212723535,14.9300119933072,30.4294299943763,10.2746981552107,26.9697918789935,31.4564627907699,0,"after CST"
"1400","Specimen_001_20210316 after CST_029.csv","2","16-MAR-2021","20210316 after CST",2486,118461.69140625,44565.943359375,1351.09997558594,2014.55487060547,1416.34497070312,1069.48498535157,1580.9599609375,1190.84503173828,2687.35986328125,1858.99987792969,1916.19995117187,5148.4501953125,2379.15002441406,2384.67504882812,6824.22534179688,5024.77514648438,1719.55004882812,13686.669921875,5632.51000976562,3794.71997070312,2,"after CST","Specimen_001_20210316 after CST_029.csv","2","16-MAR-2021","20210316 after CST",67.7830812550282,2.67228797429338,13.0208668176631,19.0184222278561,24.6188118543558,14.4461899146218,21.0090794790474,21.1623926225043,20.3028604268249,13.4199635695938,15.3718522782331,23.1243170795879,21.9918044748752,14.1681163239788,36.2525614087104,15.2798212723535,14.9300119933072,30.4294299943763,10.2746981552107,26.9697918789935,31.4564627907699,0,"after CST"
"1401","Specimen_001_20210316 after CST_001.csv","3","16-MAR-2021","20210316 after CST",2497.5,118419.57421875,44034.943359375,58651.8984375,57597.86328125,44697.173828125,45706.595703125,44024.16015625,38462.3046875,46651.017578125,51544.998046875,57499.779296875,65148.25,85156.40234375,84981.73046875,106151.40234375,100028.00390625,82451.703125,113656.96875,106305.44140625,98608.33203125,3,"after CST","Specimen_001_20210316 after CST_001.csv","3","16-MAR-2021","20210316 after CST",67.6184984984985,2.44925056599101,11.8938595374208,6.29671629375011,9.19410177603296,10.6329596678657,10.8729133753391,9.55848102759627,9.54237588801942,5.47140899425216,6.692023644844,7.3337292751837,15.5487222606829,6.90977079674046,7.92714102888753,6.27880599235489,7.18305652608455,8.78893381996923,6.81412132257619,11.4870967219201,15.5757006362728,0,"after CST"
"1402","Specimen_001_20210316 after CST_029.csv","3","16-MAR-2021","20210316 after CST",2497.5,118419.57421875,44034.943359375,58651.8984375,57597.86328125,44697.173828125,45706.595703125,44024.16015625,38462.3046875,46651.017578125,51544.998046875,57499.779296875,65148.25,85156.40234375,84981.73046875,106151.40234375,100028.00390625,82451.703125,113656.96875,106305.44140625,98608.33203125,3,"after CST","Specimen_001_20210316 after CST_029.csv","3","16-MAR-2021","20210316 after CST",67.6184984984985,2.44925056599101,11.8938595374208,6.29671629375011,9.19410177603296,10.6329596678657,10.8729133753391,9.55848102759627,9.54237588801942,5.47140899425216,6.692023644844,7.3337292751837,15.5487222606829,6.90977079674046,7.92714102888753,6.27880599235489,7.18305652608455,8.78893381996923,6.81412132257619,11.4870967219201,15.5757006362728,0,"after CST"
"1403","Specimen_001_20210316 after FC Clean_001.csv","1","16-MAR-2021","20210316 after FC Clean",2413,24262.2001953125,19329.2841796875,206.499984741211,235.40998840332,335.995010375977,184.910003662109,206.434997558594,174.660003662109,633.619995117187,289.639984130859,271.959991455078,917.150024414062,397.800018310547,506.600006103516,307.700012207031,311.100006103516,163.200012207031,1596.55004882812,342.619995117188,249.380004882812,1,"after FC Clean","Specimen_001_20210316 after FC Clean_001.csv","1","16-MAR-2021","20210316 after FC Clean",70.4577807708247,22.8071087172115,20.2793565356606,71.9881423558117,87.3433609809911,37.6728768022044,76.5383005020648,101.481331729985,78.9906048011721,28.5973295589733,68.1328552357342,89.1013351581117,81.3176080976576,61.6364283395823,128.554993501913,97.9167087677547,77.3850419187523,110.015230743354,39.5288063344669,147.921281290271,150.191764573863,0,"after FC Clean"
"1404","Specimen_001_20210316 after FC Clean_028.csv","1","16-MAR-2021","20210316 after FC Clean",2413,24262.2001953125,19329.2841796875,206.499984741211,235.40998840332,335.995010375977,184.910003662109,206.434997558594,174.660003662109,633.619995117187,289.639984130859,271.959991455078,917.150024414062,397.800018310547,506.600006103516,307.700012207031,311.100006103516,163.200012207031,1596.55004882812,342.619995117188,249.380004882812,1,"after FC Clean","Specimen_001_20210316 after FC Clean_028.csv","1","16-MAR-2021","20210316 after FC Clean",70.4577807708247,22.8071087172115,20.2793565356606,71.9881423558117,87.3433609809911,37.6728768022044,76.5383005020648,101.481331729985,78.9906048011721,28.5973295589733,68.1328552357342,89.1013351581117,81.3176080976576,61.6364283395823,128.554993501913,97.9167087677547,77.3850419187523,110.015230743354,39.5288063344669,147.921281290271,150.191764573863,0,"after FC Clean"
"1405","Specimen_001_20210316 after FC Clean_001.csv","2","16-MAR-2021","20210316 after FC Clean",2555,118019.1640625,44155.0078125,1339.29992675781,1991.24987792969,1398.09997558594,1057.39001464844,1565.7900390625,1184.07995605469,2676.9599609375,1852.75988769531,1914.11987304688,4982.7001953125,2372.35009765625,2366.40014648438,6922.400390625,5066,1704.25,13639.6796875,5626.22021484375,3732.56005859375,2,"after FC Clean","Specimen_001_20210316 after FC Clean_001.csv","2","16-MAR-2021","20210316 after FC Clean",66.6702348336595,2.33843288030619,11.5163682771685,16.8550896888271,24.9755397684411,14.082725409022,21.0086835855441,19.7462808467669,19.9727841868381,11.5290898133559,14.4940910970747,21.8992270639846,21.3015707717229,13.5687380533338,36.0605063926482,14.8896160040336,13.6952781680258,26.8134904473938,7.06689540412022,25.8545427124793,32.2821985659087,0,"after FC Clean"
"1406","Specimen_001_20210316 after FC Clean_028.csv","2","16-MAR-2021","20210316 after FC Clean",2555,118019.1640625,44155.0078125,1339.29992675781,1991.24987792969,1398.09997558594,1057.39001464844,1565.7900390625,1184.07995605469,2676.9599609375,1852.75988769531,1914.11987304688,4982.7001953125,2372.35009765625,2366.40014648438,6922.400390625,5066,1704.25,13639.6796875,5626.22021484375,3732.56005859375,2,"after FC Clean","Specimen_001_20210316 after FC Clean_028.csv","2","16-MAR-2021","20210316 after FC Clean",66.6702348336595,2.33843288030619,11.5163682771685,16.8550896888271,24.9755397684411,14.082725409022,21.0086835855441,19.7462808467669,19.9727841868381,11.5290898133559,14.4940910970747,21.8992270639846,21.3015707717229,13.5687380533338,36.0605063926482,14.8896160040336,13.6952781680258,26.8134904473938,7.06689540412022,25.8545427124793,32.2821985659087,0,"after FC Clean"
"1407","Specimen_001_20210316 after FC Clean_001.csv","3","16-MAR-2021","20210316 after FC Clean",2573,118108.8046875,44135.5390625,58487.87890625,57395.7890625,44570.69140625,45453.41796875,43951.1796875,38246.44140625,46503.078125,51460.7578125,57422.55859375,65112.55078125,85214.203125,84957.5,106251.703125,99981.25,82735.6015625,113422.7578125,106161.8828125,98582.8046875,3,"after FC Clean","Specimen_001_20210316 after FC Clean_001.csv","3","16-MAR-2021","20210316 after FC Clean",66.1829420909444,2.43245466260023,10.6121293276446,4.8782120787981,8.51786633546859,8.01077607052771,8.51708460627832,8.16642677395427,9.15816298370897,4.80540594003018,6.2238560306192,7.20312153698849,15.6051826749751,4.60624280375061,7.79033920452873,5.98819770536032,6.46326609129836,8.59918422550298,5.75182894567634,11.6396987906367,14.8183309541733,0,"after FC Clean"
"1408","Specimen_001_20210316 after FC Clean_028.csv","3","16-MAR-2021","20210316 after FC Clean",2573,118108.8046875,44135.5390625,58487.87890625,57395.7890625,44570.69140625,45453.41796875,43951.1796875,38246.44140625,46503.078125,51460.7578125,57422.55859375,65112.55078125,85214.203125,84957.5,106251.703125,99981.25,82735.6015625,113422.7578125,106161.8828125,98582.8046875,3,"after FC Clean","Specimen_001_20210316 after FC Clean_028.csv","3","16-MAR-2021","20210316 after FC Clean",66.1829420909444,2.43245466260023,10.6121293276446,4.8782120787981,8.51786633546859,8.01077607052771,8.51708460627832,8.16642677395427,9.15816298370897,4.80540594003018,6.2238560306192,7.20312153698849,15.6051826749751,4.60624280375061,7.79033920452873,5.98819770536032,6.46326609129836,8.59918422550298,5.75182894567634,11.6396987906367,14.8183309541733,0,"after FC Clean"
"1409","Specimen_001_20210316 before CST_001.csv","1","16-MAR-2021","20210316 before CST",2558,22585.5,16431.5,188.209991455078,269.629974365234,210.139999389648,136.419998168945,157.699996948242,132.240005493164,474.5,269,290,694.02001953125,304.440002441406,369.800018310547,338.839996337891,345.720001220703,178.880004882812,1102,219.639999389648,174.039993286133,1,"before CST","Specimen_001_20210316 before CST_001.csv","1","16-MAR-2021","20210316 before CST",66.0274745895231,3.91768039609207,8.24075875248189,65.7766768454088,65.4078390014528,37.0549373423175,59.6292469504514,109.999996552984,51.0998804439773,22.4355953635406,29.182156133829,55.1575517241379,98.7800715041627,68.7366132495447,164.667202836336,79.0171628559171,56.6520902166412,93.4681752009714,18.2294885054518,198.383243434723,189.587434422669,0,"before CST"
"1410","Specimen_001_20210316 before CST_027.csv","1","16-MAR-2021","20210316 before CST",2558,22585.5,16431.5,188.209991455078,269.629974365234,210.139999389648,136.419998168945,157.699996948242,132.240005493164,474.5,269,290,694.02001953125,304.440002441406,369.800018310547,338.839996337891,345.720001220703,178.880004882812,1102,219.639999389648,174.039993286133,1,"before CST","Specimen_001_20210316 before CST_027.csv","1","16-MAR-2021","20210316 before CST",66.0274745895231,3.91768039609207,8.24075875248189,65.7766768454088,65.4078390014528,37.0549373423175,59.6292469504514,109.999996552984,51.0998804439773,22.4355953635406,29.182156133829,55.1575517241379,98.7800715041627,68.7366132495447,164.667202836336,79.0171628559171,56.6520902166412,93.4681752009714,18.2294885054518,198.383243434723,189.587434422669,0,"before CST"
"1411","Specimen_001_20210316 before CST_001.csv","2","16-MAR-2021","20210316 before CST",2412.5,109456.38671875,37105.6875,1046.65991210938,1878.26495361328,813.010009765625,615.599975585938,934.989990234375,743.279968261719,1981,1516.75,1583,3839.90002441406,1676.57000732422,1783.64001464844,6371.740234375,4732.15014648438,1470.16998291016,8603.57958984375,3386.18005371093,2425.53991699219,2,"before CST","Specimen_001_20210316 before CST_001.csv","2","16-MAR-2021","20210316 before CST",70.4532974093264,3.21062304388859,12.9906192831161,22.036157365529,24.3079245875664,19.3516544509021,26.8373094074057,27.623889437776,23.3640096703052,14.9273460373549,14.5628597329817,19.8890018951358,23.3353095146336,19.0305240580419,43.266293478275,15.2521071865485,14.0907416769236,27.9567988748412,12.6019790880102,33.639162278804,38.3165161993019,0,"before CST"
"1412","Specimen_001_20210316 before CST_027.csv","2","16-MAR-2021","20210316 before CST",2412.5,109456.38671875,37105.6875,1046.65991210938,1878.26495361328,813.010009765625,615.599975585938,934.989990234375,743.279968261719,1981,1516.75,1583,3839.90002441406,1676.57000732422,1783.64001464844,6371.740234375,4732.15014648438,1470.16998291016,8603.57958984375,3386.18005371093,2425.53991699219,2,"before CST","Specimen_001_20210316 before CST_027.csv","2","16-MAR-2021","20210316 before CST",70.4532974093264,3.21062304388859,12.9906192831161,22.036157365529,24.3079245875664,19.3516544509021,26.8373094074057,27.623889437776,23.3640096703052,14.9273460373549,14.5628597329817,19.8890018951358,23.3353095146336,19.0305240580419,43.266293478275,15.2521071865485,14.0907416769236,27.9567988748412,12.6019790880102,33.639162278804,38.3165161993019,0,"before CST"
"1413","Specimen_001_20210316 before CST_001.csv","3","16-MAR-2021","20210316 before CST",2541,109824.125,37354.66796875,46879.62890625,54934.8984375,25398.8203125,26368.580078125,26692.71875,24752.060546875,37361.5,42792,48163.5,50176.69921875,62486.7421875,65824.3984375,96516.078125,91513.4609375,70458.078125,71531.1953125,63689.51953125,61777.359375,3,"before CST","Specimen_001_20210316 before CST_001.csv","3","16-MAR-2021","20210316 before CST",68.0757811885084,3.61284200420445,13.8809515251556,15.0190072596998,14.2471313957274,16.6309865215812,16.8800743486659,15.071339053136,15.5977677174131,11.0626918084124,9.60638530566461,10.1575317408411,11.8024287512063,11.2901279883995,11.5852651378437,7.40481734503756,6.95891874513339,8.68208133515563,16.2233521148389,17.4945517441578,17.4619220684358,0,"before CST"
"1414","Specimen_001_20210316 before CST_027.csv","3","16-MAR-2021","20210316 before CST",2541,109824.125,37354.66796875,46879.62890625,54934.8984375,25398.8203125,26368.580078125,26692.71875,24752.060546875,37361.5,42792,48163.5,50176.69921875,62486.7421875,65824.3984375,96516.078125,91513.4609375,70458.078125,71531.1953125,63689.51953125,61777.359375,3,"before CST","Specimen_001_20210316 before CST_027.csv","3","16-MAR-2021","20210316 before CST",68.0757811885084,3.61284200420445,13.8809515251556,15.0190072596998,14.2471313957274,16.6309865215812,16.8800743486659,15.071339053136,15.5977677174131,11.0626918084124,9.60638530566461,10.1575317408411,11.8024287512063,11.2901279883995,11.5852651378437,7.40481734503756,6.95891874513339,8.68208133515563,16.2233521148389,17.4945517441578,17.4619220684358,0,"before CST"
"1415","Specimen_001_20210317_001.csv","1","17-MAR-2021","20210317",2498,24030,19115.408203125,207.089996337891,216.529983520508,395.649993896484,210.330001831055,224.270004272461,182.449996948242,644.799987792969,282.359985351562,244.399993896484,869.550048828125,397.800018310547,515.100036621094,294.950012207031,300.899993896484,166.600006103516,1585.080078125,373.700012207031,210.900009155273,1,"","Specimen_001_20210317_001.csv","1","17-MAR-2021","20210317",67.1561649319456,30.7575701292167,37.7407913757605,78.3475788120263,98.5013663005321,38.5361666396317,78.8499037883046,109.426136927362,85.2808976396799,35.1183470542538,70.1829668104299,102.892232708027,95.9369451639284,72.2621815341657,142.507173271461,106.393949122226,86.0433673366674,114.588518441702,43.5092198736063,145.068016656375,177.083155974337,0,""
"1416","Specimen_001_20210317_030.csv","1","17-MAR-2021","20210317",2498,24030,19115.408203125,207.089996337891,216.529983520508,395.649993896484,210.330001831055,224.270004272461,182.449996948242,644.799987792969,282.359985351562,244.399993896484,869.550048828125,397.800018310547,515.100036621094,294.950012207031,300.899993896484,166.600006103516,1585.080078125,373.700012207031,210.900009155273,1,"","Specimen_001_20210317_030.csv","1","17-MAR-2021","20210317",67.1561649319456,30.7575701292167,37.7407913757605,78.3475788120263,98.5013663005321,38.5361666396317,78.8499037883046,109.426136927362,85.2808976396799,35.1183470542538,70.1829668104299,102.892232708027,95.9369451639284,72.2621815341657,142.507173271461,106.393949122226,86.0433673366674,114.588518441702,43.5092198736063,145.068016656375,177.083155974337,0,""
"1417","Specimen_001_20210317_001.csv","2","17-MAR-2021","20210317",2479,117367.921875,43772.6875,1376.46997070312,1957.02990722656,1650.66003417969,1225.07995605469,1828.18994140625,1318.15002441406,2676.43994140625,1869.919921875,1945.83996582031,5114.4501953125,2415.69995117188,2406.35009765625,7009.9501953125,5119.55029296875,1778.20007324219,13629.3203125,5633.6201171875,3805.080078125,2,"","Specimen_001_20210317_001.csv","2","17-MAR-2021","20210317",69.8838160548608,2.54994309228179,11.4969171567102,17.9216998500006,24.6822415690281,12.7574059138423,19.2242245588442,18.379299919367,19.795326772724,11.6419250717296,14.4860877061186,21.9405794274785,22.295986475208,14.3708594605175,37.9701953525676,15.1838223812441,14.2638774062244,28.2982821120182,7.08556232384457,25.291212669404,31.3293029062453,0,""
"1418","Specimen_001_20210317_030.csv","2","17-MAR-2021","20210317",2479,117367.921875,43772.6875,1376.46997070312,1957.02990722656,1650.66003417969,1225.07995605469,1828.18994140625,1318.15002441406,2676.43994140625,1869.919921875,1945.83996582031,5114.4501953125,2415.69995117188,2406.35009765625,7009.9501953125,5119.55029296875,1778.20007324219,13629.3203125,5633.6201171875,3805.080078125,2,"","Specimen_001_20210317_030.csv","2","17-MAR-2021","20210317",69.8838160548608,2.54994309228179,11.4969171567102,17.9216998500006,24.6822415690281,12.7574059138423,19.2242245588442,18.379299919367,19.795326772724,11.6419250717296,14.4860877061186,21.9405794274785,22.295986475208,14.3708594605175,37.9701953525676,15.1838223812441,14.2638774062244,28.2982821120182,7.08556232384457,25.291212669404,31.3293029062453,0,""
"1419","Specimen_001_20210317_001.csv","3","17-MAR-2021","20210317",2536,117466.74609375,43574.154296875,59822.751953125,57648.603515625,52036.583984375,52831.779296875,50934.50390625,42391.74609375,47740.939453125,51508.078125,57417.876953125,65794.67578125,86530.00390625,85868.27734375,108898.17578125,101720.3515625,83369.69921875,113302.5078125,106436.41796875,98563.93359375,3,"","Specimen_001_20210317_001.csv","3","17-MAR-2021","20210317",67.169952681388,2.591850329849,11.5798989303749,5.82616508161856,8.69795370049924,7.16162116601335,7.51268079060341,8.31245700954957,8.92569026003459,4.62337183294884,5.87876546101537,7.31470863804702,15.6528090139798,4.26055816034909,7.09914861420874,5.98915147331762,6.67022493117428,8.54612605852049,6.08631194104885,11.2004818255823,14.4672556879028,0,""
"1420","Specimen_001_20210317_030.csv","3","17-MAR-2021","20210317",2536,117466.74609375,43574.154296875,59822.751953125,57648.603515625,52036.583984375,52831.779296875,50934.50390625,42391.74609375,47740.939453125,51508.078125,57417.876953125,65794.67578125,86530.00390625,85868.27734375,108898.17578125,101720.3515625,83369.69921875,113302.5078125,106436.41796875,98563.93359375,3,"","Specimen_001_20210317_030.csv","3","17-MAR-2021","20210317",67.169952681388,2.591850329849,11.5798989303749,5.82616508161856,8.69795370049924,7.16162116601335,7.51268079060341,8.31245700954957,8.92569026003459,4.62337183294884,5.87876546101537,7.31470863804702,15.6528090139798,4.26055816034909,7.09914861420874,5.98915147331762,6.67022493117428,8.54612605852049,6.08631194104885,11.2004818255823,14.4672556879028,0,""
"1421","Specimen_001_20210318_001.csv","1","18-MAR-2021","20210318",2423.5,24187.1416015625,19418.669921875,173.459991455078,181.424987792969,364.489990234375,197.619995117188,205,134.889999389648,641.159973144531,212.159996032715,179.919998168945,887.825012207031,351.900024414062,467.925003051758,244.375007629395,239.700012207031,118.150001525879,1324.22998046875,284.160003662109,159.470001220703,1,"","Specimen_001_20210318_001.csv","1","18-MAR-2021","20210318",69.6493397978131,35.0083875596832,50.6945528080911,99.9521282733914,117.515207679345,54.9581271138923,87.4189317743249,122.571849246141,108.814586071551,52.1378149344608,91.7892133616176,137.387066903477,101.020154016211,88.2510233751278,154.989739584965,126.809655294873,107.396895194659,152.416725023355,53.1319524420748,184.134826684731,226.450111213961,0,""
"1422","Specimen_001_20210318_031.csv","1","18-MAR-2021","20210318",2423.5,24187.1416015625,19418.669921875,173.459991455078,181.424987792969,364.489990234375,197.619995117188,205,134.889999389648,641.159973144531,212.159996032715,179.919998168945,887.825012207031,351.900024414062,467.925003051758,244.375007629395,239.700012207031,118.150001525879,1324.22998046875,284.160003662109,159.470001220703,1,"","Specimen_001_20210318_031.csv","1","18-MAR-2021","20210318",69.6493397978131,35.0083875596832,50.6945528080911,99.9521282733914,117.515207679345,54.9581271138923,87.4189317743249,122.571849246141,108.814586071551,52.1378149344608,91.7892133616176,137.387066903477,101.020154016211,88.2510233751278,154.989739584965,126.809655294873,107.396895194659,152.416725023355,53.1319524420748,184.134826684731,226.450111213961,0,""
"1423","Specimen_001_20210318_001.csv","2","18-MAR-2021","20210318",2607,118789.203125,44336.13671875,1366.1449584961,1967.9448852539,1583.82995605469,1194.33001708985,1718.71997070312,1239.83996582031,2783.03979492188,1854.05993652343,1877.71997070312,4901.10009765625,2300.10009765625,2351.10009765625,6862.05029296875,5029.875,1601.82501220703,12118.98046875,4981.67993164062,3287.080078125,2,"","Specimen_001_20210318_001.csv","2","18-MAR-2021","20210318",65.2808266206367,2.82485113960404,15.1335659676772,18.683402796123,27.5229678788224,14.6806700922985,21.0789078512909,21.49604367555,31.4366010925818,13.7540020326629,25.6393568922958,34.2734452014339,25.5143370026241,17.8349661651741,41.6568487291314,16.6763973418966,16.2766600882967,36.0398651695848,10.4433929320259,29.8051888114366,37.6876547113462,0,""
"1424","Specimen_001_20210318_031.csv","2","18-MAR-2021","20210318",2607,118789.203125,44336.13671875,1366.1449584961,1967.9448852539,1583.82995605469,1194.33001708985,1718.71997070312,1239.83996582031,2783.03979492188,1854.05993652343,1877.71997070312,4901.10009765625,2300.10009765625,2351.10009765625,6862.05029296875,5029.875,1601.82501220703,12118.98046875,4981.67993164062,3287.080078125,2,"","Specimen_001_20210318_031.csv","2","18-MAR-2021","20210318",65.2808266206367,2.82485113960404,15.1335659676772,18.683402796123,27.5229678788224,14.6806700922985,21.0789078512909,21.49604367555,31.4366010925818,13.7540020326629,25.6393568922958,34.2734452014339,25.5143370026241,17.8349661651741,41.6568487291314,16.6763973418966,16.2766600882967,36.0398651695848,10.4433929320259,29.8051888114366,37.6876547113462,0,""
"1425","Specimen_001_20210318_001.csv","3","18-MAR-2021","20210318",2545.5,118947.42578125,44355.904296875,60654.65234375,58371.943359375,50595.23046875,51482.46875,49177.859375,40100.05078125,48960.59765625,51522.638671875,56890.337890625,64214.951171875,84533.77734375,84146.1796875,108093.65234375,99202.23046875,77210.6015625,101369.640625,96668.421875,84487.28125,3,"","Specimen_001_20210318_001.csv","3","18-MAR-2021","20210318",67.9357002553526,2.5131662931703,13.5662911280088,17.7175944468785,15.974265895213,15.2919390561379,15.998842605098,10.9069538625423,18.5649812936159,8.89795855851242,14.9919821577219,20.050117933512,16.7105312236384,13.4248632700307,12.8317394993701,6.42242301642728,8.23959010734504,18.9407862937681,18.0854267939104,13.0579283097069,17.1960983679866,0,""
"1426","Specimen_001_20210318_031.csv","3","18-MAR-2021","20210318",2545.5,118947.42578125,44355.904296875,60654.65234375,58371.943359375,50595.23046875,51482.46875,49177.859375,40100.05078125,48960.59765625,51522.638671875,56890.337890625,64214.951171875,84533.77734375,84146.1796875,108093.65234375,99202.23046875,77210.6015625,101369.640625,96668.421875,84487.28125,3,"","Specimen_001_20210318_031.csv","3","18-MAR-2021","20210318",67.9357002553526,2.5131662931703,13.5662911280088,17.7175944468785,15.974265895213,15.2919390561379,15.998842605098,10.9069538625423,18.5649812936159,8.89795855851242,14.9919821577219,20.050117933512,16.7105312236384,13.4248632700307,12.8317394993701,6.42242301642728,8.23959010734504,18.9407862937681,18.0854267939104,13.0579283097069,17.1960983679866,0,""
